param_tfidf__max_features;param_tfidf__ngram_range;param_tfidf__min_df;param_tfidf__max_df;param_ridge__alpha;mean_test_score;std_test_score;rank_test_score
3000;(1, 1);2;0.6;100.0;1.7144926933653533;0.1812448071975542;637
2000;(1, 1);2;0.6;100.0;1.7144926933653533;0.1812448071975542;637
1000;(1, 1);2;0.8;100.0;1.7144926933653533;0.1812448071975542;637
5000;(1, 1);2;0.7;100.0;1.7144926933653533;0.1812448071975542;637
4000;(1, 1);2;0.7;100.0;1.7144926933653533;0.1812448071975542;637
3000;(1, 1);2;0.7;100.0;1.7144926933653533;0.1812448071975542;637
2000;(1, 1);2;0.7;100.0;1.7144926933653533;0.1812448071975542;637
5000;(1, 1);2;0.9;100.0;1.7144926933653533;0.1812448071975542;637
2000;(1, 3);3;0.6;100.0;1.7145155019873741;0.17903253891654708;657
2000;(1, 3);3;0.9;100.0;1.7145155019873741;0.17903253891654708;657
2000;(1, 3);3;0.7;100.0;1.7145155019873741;0.17903253891654708;657
2000;(1, 3);3;0.8;100.0;1.7145155019873741;0.17903253891654708;657
1000;(1, 1);1;0.9;100.0;1.7146594269261992;0.18093546868902882;661
1000;(1, 1);1;0.6;100.0;1.7146594269261992;0.18093546868902882;661
1000;(1, 1);1;0.7;100.0;1.7146594269261992;0.18093546868902882;661
1000;(1, 1);1;0.8;100.0;1.7146594269261992;0.18093546868902882;661
2000;(1, 3);1;0.6;100.0;1.7148496360018524;0.17915073213485472;665
2000;(1, 3);1;0.7;100.0;1.7148496360018524;0.17915073213485472;665
2000;(1, 3);1;0.8;100.0;1.7148496360018524;0.17915073213485472;665
2000;(1, 3);1;0.9;100.0;1.7148496360018524;0.17915073213485472;665
2000;(1, 4);2;0.9;100.0;1.7150117956571058;0.17962947141991864;669
2000;(1, 4);2;0.8;100.0;1.7150117956571058;0.17962947141991864;669
2000;(1, 4);2;0.7;100.0;1.7150117956571058;0.17962947141991864;669
2000;(1, 4);2;0.6;100.0;1.7150117956571058;0.17962947141991864;669
2000;(1, 2);3;0.9;100.0;1.7152301152928804;0.17916944825642456;673
2000;(1, 2);3;0.7;100.0;1.7152301152928804;0.17916944825642456;673
2000;(1, 2);3;0.8;100.0;1.7152301152928804;0.17916944825642456;673
2000;(1, 2);3;0.6;100.0;1.7152301152928804;0.17916944825642456;673
2000;(1, 3);2;0.9;100.0;1.7152846532072341;0.17914475115970196;677
2000;(1, 3);2;0.7;100.0;1.7152846532072341;0.17914475115970196;677
2000;(1, 3);2;0.6;100.0;1.7152846532072341;0.17914475115970196;677
2000;(1, 3);2;0.8;100.0;1.7152846532072341;0.17914475115970196;677
2000;(1, 1);1;0.6;100.0;1.7155253239413244;0.18078311801365304;681
2000;(1, 1);1;0.9;100.0;1.7155253239413244;0.18078311801365304;681
4000;(1, 1);1;0.9;100.0;1.7155253239413244;0.18078311801365304;681
3000;(1, 1);1;0.9;100.0;1.7155253239413244;0.18078311801365304;681
5000;(1, 1);1;0.9;100.0;1.7155253239413244;0.18078311801365304;681
5000;(1, 1);1;0.7;100.0;1.7155253239413244;0.18078311801365304;681
2000;(1, 1);1;0.7;100.0;1.7155253239413244;0.18078311801365304;681
5000;(1, 1);1;0.8;100.0;1.7155253239413244;0.18078311801365304;681
3000;(1, 1);1;0.6;100.0;1.7155253239413244;0.18078311801365304;681
5000;(1, 1);1;0.6;100.0;1.7155253239413244;0.18078311801365304;681
4000;(1, 1);1;0.8;100.0;1.7155253239413244;0.18078311801365304;681
3000;(1, 1);1;0.7;100.0;1.7155253239413244;0.18078311801365304;681
4000;(1, 1);1;0.6;100.0;1.7155253239413244;0.18078311801365304;681
2000;(1, 1);1;0.8;100.0;1.7155253239413244;0.18078311801365304;681
4000;(1, 1);1;0.7;100.0;1.7155253239413244;0.18078311801365304;681
3000;(1, 1);1;0.8;100.0;1.7155253239413244;0.18078311801365304;681
2000;(1, 2);1;0.6;100.0;1.7159939495710006;0.1786980048904171;697
2000;(1, 2);1;0.9;100.0;1.7159939495710006;0.1786980048904171;697
2000;(1, 2);1;0.7;100.0;1.7159939495710006;0.1786980048904171;697
2000;(1, 2);1;0.8;100.0;1.7159939495710006;0.1786980048904171;697
2000;(1, 2);2;0.7;100.0;1.7160517657245702;0.1787446476334203;701
2000;(1, 2);2;0.8;100.0;1.7160517657245702;0.1787446476334203;701
2000;(1, 2);2;0.6;100.0;1.7160517657245702;0.1787446476334203;701
2000;(1, 2);2;0.9;100.0;1.7160517657245702;0.1787446476334203;701
3000;(1, 4);3;0.9;100.0;1.7162259497287824;0.17916618384561783;705
3000;(1, 4);3;0.7;100.0;1.7162259497287824;0.17916618384561783;705
3000;(1, 4);3;0.8;100.0;1.7162259497287824;0.17916618384561783;705
3000;(1, 4);3;0.6;100.0;1.7162259497287824;0.17916618384561783;705
5000;(1, 2);3;0.8;100.0;1.7162680008710427;0.17913176844498463;709
3000;(1, 2);3;0.7;100.0;1.7162680008710427;0.17913176844498463;709
3000;(1, 2);3;0.6;100.0;1.7162680008710427;0.17913176844498463;709
4000;(1, 2);3;0.7;100.0;1.7162680008710427;0.17913176844498463;709
3000;(1, 2);3;0.9;100.0;1.7162680008710427;0.17913176844498463;709
5000;(1, 2);3;0.7;100.0;1.7162680008710427;0.17913176844498463;709
5000;(1, 2);3;0.6;100.0;1.7162680008710427;0.17913176844498463;709
3000;(1, 2);3;0.8;100.0;1.7162680008710427;0.17913176844498463;709
4000;(1, 2);3;0.8;100.0;1.7162680008710427;0.17913176844498463;709
5000;(1, 2);3;0.9;100.0;1.7162680008710427;0.17913176844498463;709
4000;(1, 2);3;0.6;100.0;1.7162680008710427;0.17913176844498463;709
4000;(1, 2);3;0.9;100.0;1.7162680008710427;0.17913176844498463;709
3000;(1, 4);1;0.6;100.0;1.716652138031526;0.17924624451233695;721
3000;(1, 4);1;0.8;100.0;1.716652138031526;0.17924624451233695;721
3000;(1, 4);1;0.9;100.0;1.716652138031526;0.17924624451233695;721
3000;(1, 4);1;0.7;100.0;1.716652138031526;0.17924624451233695;721
3000;(1, 3);3;0.9;100.0;1.7168772828190864;0.17926074109800463;725
3000;(1, 3);3;0.7;100.0;1.7168772828190864;0.17926074109800463;725
3000;(1, 3);3;0.6;100.0;1.7168772828190864;0.17926074109800463;725
3000;(1, 3);3;0.8;100.0;1.7168772828190864;0.17926074109800463;725
4000;(1, 3);3;0.9;100.0;1.716905460379179;0.1792721585641153;729
5000;(1, 3);3;0.6;100.0;1.716905460379179;0.1792721585641153;729
5000;(1, 3);3;0.8;100.0;1.716905460379179;0.1792721585641153;729
5000;(1, 3);3;0.7;100.0;1.716905460379179;0.1792721585641153;729
4000;(1, 3);3;0.8;100.0;1.716905460379179;0.1792721585641153;729
4000;(1, 3);3;0.6;100.0;1.716905460379179;0.1792721585641153;729
4000;(1, 3);3;0.7;100.0;1.716905460379179;0.1792721585641153;729
5000;(1, 3);3;0.9;100.0;1.716905460379179;0.1792721585641153;729
3000;(1, 3);2;0.8;100.0;1.716938917327423;0.17902593206326634;737
3000;(1, 3);2;0.9;100.0;1.716938917327423;0.17902593206326634;737
3000;(1, 3);2;0.7;100.0;1.716938917327423;0.17902593206326634;737
3000;(1, 3);2;0.6;100.0;1.716938917327423;0.17902593206326634;737
3000;(1, 4);2;0.9;100.0;1.7169901237650762;0.1794845305217793;741
3000;(1, 4);2;0.7;100.0;1.7169901237650762;0.1794845305217793;741
3000;(1, 4);2;0.8;100.0;1.7169901237650762;0.1794845305217793;741
3000;(1, 4);2;0.6;100.0;1.7169901237650762;0.1794845305217793;741
4000;(1, 4);3;0.7;100.0;1.7170819168252816;0.17943880088536546;745
4000;(1, 4);3;0.9;100.0;1.7170819168252816;0.17943880088536546;745
5000;(1, 4);3;0.6;100.0;1.7170819168252816;0.17943880088536546;745
5000;(1, 4);3;0.7;100.0;1.7170819168252816;0.17943880088536546;745
4000;(1, 4);3;0.8;100.0;1.7170819168252816;0.17943880088536546;745
5000;(1, 4);3;0.8;100.0;1.7170819168252816;0.17943880088536546;745
4000;(1, 4);3;0.6;100.0;1.7170819168252816;0.17943880088536546;745
5000;(1, 4);3;0.9;100.0;1.7170819168252816;0.17943880088536546;745
3000;(1, 3);1;0.7;100.0;1.7172636424922836;0.17917182951688942;753
3000;(1, 3);1;0.6;100.0;1.7172636424922836;0.17917182951688942;753
3000;(1, 3);1;0.8;100.0;1.7172636424922836;0.17917182951688942;753
3000;(1, 3);1;0.9;100.0;1.7172636424922836;0.17917182951688942;753
4000;(1, 4);1;0.7;100.0;1.7180165528288114;0.17923902739641998;757
4000;(1, 4);1;0.9;100.0;1.7180165528288114;0.17923902739641998;757
4000;(1, 4);1;0.8;100.0;1.7180165528288114;0.17923902739641998;757
4000;(1, 4);1;0.6;100.0;1.7180165528288114;0.17923902739641998;757
4000;(1, 3);2;0.7;100.0;1.718028989393492;0.179274449659542;761
4000;(1, 3);2;0.9;100.0;1.718028989393492;0.179274449659542;761
4000;(1, 3);2;0.6;100.0;1.718028989393492;0.179274449659542;761
4000;(1, 3);2;0.8;100.0;1.718028989393492;0.179274449659542;761
4000;(1, 4);2;0.8;100.0;1.7182188481871705;0.17927254593834077;765
4000;(1, 4);2;0.6;100.0;1.7182188481871705;0.17927254593834077;765
4000;(1, 4);2;0.9;100.0;1.7182188481871705;0.17927254593834077;765
4000;(1, 4);2;0.7;100.0;1.7182188481871705;0.17927254593834077;765
3000;(1, 2);2;0.6;100.0;1.718238440931025;0.17908289503564606;769
3000;(1, 2);2;0.7;100.0;1.718238440931025;0.17908289503564606;769
3000;(1, 2);2;0.9;100.0;1.718238440931025;0.17908289503564606;769
3000;(1, 2);2;0.8;100.0;1.718238440931025;0.17908289503564606;769
3000;(1, 2);1;0.7;100.0;1.7182724321270448;0.1788480269201254;773
3000;(1, 2);1;0.6;100.0;1.7182724321270448;0.1788480269201254;773
3000;(1, 2);1;0.9;100.0;1.7182724321270448;0.1788480269201254;773
3000;(1, 2);1;0.8;100.0;1.7182724321270448;0.1788480269201254;773
4000;(1, 3);1;0.6;100.0;1.7186305001833186;0.17927469314161426;777
4000;(1, 3);1;0.7;100.0;1.7186305001833186;0.17927469314161426;777
4000;(1, 3);1;0.9;100.0;1.7186305001833186;0.17927469314161426;777
4000;(1, 3);1;0.8;100.0;1.7186305001833186;0.17927469314161426;777
5000;(1, 4);2;0.7;100.0;1.7188926542168566;0.17937373002576232;781
5000;(1, 4);2;0.8;100.0;1.7188926542168566;0.17937373002576232;781
5000;(1, 4);2;0.6;100.0;1.7188926542168566;0.17937373002576232;781
5000;(1, 4);2;0.9;100.0;1.7188926542168566;0.17937373002576232;781
5000;(1, 4);1;0.7;100.0;1.7189490111816077;0.17944284251360126;785
5000;(1, 4);1;0.6;100.0;1.7189490111816077;0.17944284251360126;785
5000;(1, 4);1;0.8;100.0;1.7189490111816077;0.17944284251360126;785
5000;(1, 4);1;0.9;100.0;1.7189490111816077;0.17944284251360126;785
4000;(1, 2);2;0.9;100.0;1.7190029513752865;0.17920931645064075;789
4000;(1, 2);2;0.8;100.0;1.7190029513752865;0.17920931645064075;789
5000;(1, 2);2;0.9;100.0;1.7190029513752865;0.17920931645064075;789
5000;(1, 2);2;0.6;100.0;1.7190029513752865;0.17920931645064075;789
5000;(1, 2);2;0.7;100.0;1.7190029513752865;0.17920931645064075;789
4000;(1, 2);2;0.6;100.0;1.7190029513752865;0.17920931645064075;789
5000;(1, 2);2;0.8;100.0;1.7190029513752865;0.17920931645064075;789
4000;(1, 2);2;0.7;100.0;1.7190029513752865;0.17920931645064075;789
4000;(1, 2);1;0.6;100.0;1.7195156070252033;0.17877889279473838;797
4000;(1, 2);1;0.9;100.0;1.7195156070252033;0.17877889279473838;797
4000;(1, 2);1;0.7;100.0;1.7195156070252033;0.17877889279473838;797
4000;(1, 2);1;0.8;100.0;1.7195156070252033;0.17877889279473838;797
5000;(1, 3);2;0.8;100.0;1.7197006689668928;0.17923324145480332;801
5000;(1, 3);2;0.6;100.0;1.7197006689668928;0.17923324145480332;801
5000;(1, 3);2;0.7;100.0;1.7197006689668928;0.17923324145480332;801
5000;(1, 3);2;0.9;100.0;1.7197006689668928;0.17923324145480332;801
5000;(1, 3);1;0.8;100.0;1.7197477078814543;0.17909568604096732;805
5000;(1, 3);1;0.7;100.0;1.7197477078814543;0.17909568604096732;805
5000;(1, 3);1;0.9;100.0;1.7197477078814543;0.17909568604096732;805
5000;(1, 3);1;0.6;100.0;1.7197477078814543;0.17909568604096732;805
5000;(1, 2);1;0.8;100.0;1.7201278537120703;0.1785786892515187;809
5000;(1, 2);1;0.6;100.0;1.7201278537120703;0.1785786892515187;809
5000;(1, 2);1;0.7;100.0;1.7201278537120703;0.1785786892515187;809
5000;(1, 2);1;0.9;100.0;1.7201278537120703;0.1785786892515187;809
3000;(1, 4);2;0.9;0.1;1.7218488646983996;0.21675259942101763;813
3000;(1, 4);2;0.6;0.1;1.7218488646983996;0.21675259942101763;813
3000;(1, 4);2;0.7;0.1;1.7218488646983996;0.21675259942101763;813
3000;(1, 4);2;0.8;0.1;1.7218488646983996;0.21675259942101763;813
4000;(1, 2);3;0.6;0.1;1.7237395220910383;0.19940140454352762;817
4000;(1, 2);3;0.7;0.1;1.7237395220910383;0.19940140454352762;817
3000;(1, 2);3;0.6;0.1;1.7237395220910383;0.19940140454352762;817
5000;(1, 2);3;0.7;0.1;1.7237395220910383;0.19940140454352762;817
5000;(1, 2);3;0.6;0.1;1.7237395220910383;0.19940140454352762;817
4000;(1, 2);3;0.8;0.1;1.7237395220910383;0.19940140454352762;817
3000;(1, 2);3;0.8;0.1;1.7237395220910383;0.19940140454352762;817
5000;(1, 2);3;0.8;0.1;1.7237395220910383;0.19940140454352762;817
5000;(1, 2);3;0.9;0.1;1.7237395220910383;0.19940140454352762;817
3000;(1, 2);3;0.9;0.1;1.7237395220910383;0.19940140454352762;817
4000;(1, 2);3;0.9;0.1;1.7237395220910383;0.19940140454352762;817
3000;(1, 2);3;0.7;0.1;1.7237395220910383;0.19940140454352762;817
2000;(1, 2);3;0.8;0.1;1.735748844816103;0.21936446859323283;829
2000;(1, 2);3;0.9;0.1;1.735748844816103;0.21936446859323283;829
2000;(1, 2);3;0.7;0.1;1.735748844816103;0.21936446859323283;829
2000;(1, 2);3;0.6;0.1;1.735748844816103;0.21936446859323283;829
2000;(1, 2);2;0.7;0.1;1.7395246733818879;0.19690182589061905;833
2000;(1, 2);2;0.6;0.1;1.7395246733818879;0.19690182589061905;833
2000;(1, 2);2;0.8;0.1;1.7395246733818879;0.19690182589061905;833
2000;(1, 2);2;0.9;0.1;1.7395246733818879;0.19690182589061905;833
2000;(1, 2);1;0.8;0.1;1.7465606340453472;0.20608003172861622;837
2000;(1, 2);1;0.9;0.1;1.7465606340453472;0.20608003172861622;837
2000;(1, 2);1;0.6;0.1;1.7465606340453472;0.20608003172861622;837
2000;(1, 2);1;0.7;0.1;1.7465606340453472;0.20608003172861622;837
5000;(1, 2);1;0.7;0.01;1.7494264033641236;0.23498733287831347;841
5000;(1, 2);1;0.6;0.01;1.7494264033641236;0.23498733287831347;841
5000;(1, 2);1;0.9;0.01;1.7494264033641236;0.23498733287831347;841
5000;(1, 2);1;0.8;0.01;1.7494264033641236;0.23498733287831347;841
5000;(1, 3);1;0.9;0.01;1.7494818980081956;0.18062432098098988;845
5000;(1, 3);1;0.6;0.01;1.7494818980081956;0.18062432098098988;845
5000;(1, 3);1;0.8;0.01;1.7494818980081956;0.18062432098098988;845
5000;(1, 3);1;0.7;0.01;1.7494818980081956;0.18062432098098988;845
2000;(1, 3);1;0.8;0.1;1.7564305967859082;0.23817828470647254;849
2000;(1, 3);1;0.9;0.1;1.7564305967859082;0.23817828470647254;849
2000;(1, 3);1;0.7;0.1;1.7564305967859082;0.23817828470647254;849
2000;(1, 3);1;0.6;0.1;1.7564305967859082;0.23817828470647254;849
5000;(1, 3);2;0.6;0.01;1.7654969522498232;0.20114260253638858;853
5000;(1, 3);2;0.9;0.01;1.7654969522498232;0.20114260253638858;853
5000;(1, 3);2;0.8;0.01;1.7654969522498232;0.20114260253638858;853
5000;(1, 3);2;0.7;0.01;1.7654969522498232;0.20114260253638858;853
2000;(1, 3);3;0.6;0.1;1.7688443291701692;0.21342482904260227;857
2000;(1, 3);3;0.8;0.1;1.7688443291701692;0.21342482904260227;857
2000;(1, 3);3;0.9;0.1;1.7688443291701692;0.21342482904260227;857
2000;(1, 3);3;0.7;0.1;1.7688443291701692;0.21342482904260227;857
2000;(1, 3);2;0.9;0.1;1.7700246655474832;0.2480495184478997;861
2000;(1, 3);2;0.6;0.1;1.7700246655474832;0.2480495184478997;861
2000;(1, 3);2;0.8;0.1;1.7700246655474832;0.2480495184478997;861
2000;(1, 3);2;0.7;0.1;1.7700246655474832;0.2480495184478997;861
2000;(1, 4);3;0.9;0.1;1.7702996392547263;0.23640728474903633;865
2000;(1, 4);3;0.8;0.1;1.7702996392547263;0.23640728474903633;865
2000;(1, 4);3;0.6;0.1;1.7702996392547263;0.23640728474903633;865
2000;(1, 4);3;0.7;0.1;1.7702996392547263;0.23640728474903633;865
5000;(1, 4);1;0.6;0.01;1.771099234526344;0.18397043721598302;869
5000;(1, 4);1;0.9;0.01;1.771099234526344;0.18397043721598302;869
5000;(1, 4);1;0.7;0.01;1.771099234526344;0.18397043721598302;869
5000;(1, 4);1;0.8;0.01;1.771099234526344;0.18397043721598302;869
4000;(1, 3);1;0.9;0.01;1.7739244294081424;0.2098173679349113;873
4000;(1, 3);1;0.7;0.01;1.7739244294081424;0.2098173679349113;873
4000;(1, 3);1;0.8;0.01;1.7739244294081424;0.2098173679349113;873
4000;(1, 3);1;0.6;0.01;1.7739244294081424;0.2098173679349113;873
2000;(1, 4);2;0.7;0.1;1.7782037202552836;0.24132548125404066;877
2000;(1, 4);2;0.9;0.1;1.7782037202552836;0.24132548125404066;877
2000;(1, 4);2;0.8;0.1;1.7782037202552836;0.24132548125404066;877
2000;(1, 4);2;0.6;0.1;1.7782037202552836;0.24132548125404066;877
2000;(1, 4);1;0.9;0.1;1.7794086932865505;0.247669895956725;881
2000;(1, 4);1;0.6;0.1;1.7794086932865505;0.247669895956725;881
2000;(1, 4);1;0.8;0.1;1.7794086932865505;0.247669895956725;881
2000;(1, 4);1;0.7;0.1;1.7794086932865505;0.247669895956725;881
4000;(1, 2);1;0.6;0.01;1.7812190965857908;0.21476968679193884;885
4000;(1, 2);1;0.7;0.01;1.7812190965857908;0.21476968679193884;885
4000;(1, 2);1;0.8;0.01;1.7812190965857908;0.21476968679193884;885
4000;(1, 2);1;0.9;0.01;1.7812190965857908;0.21476968679193884;885
5000;(1, 4);2;0.6;0.01;1.8007101576964448;0.2149746421400304;889
5000;(1, 4);2;0.8;0.01;1.8007101576964448;0.2149746421400304;889
5000;(1, 4);2;0.9;0.01;1.8007101576964448;0.2149746421400304;889
5000;(1, 4);2;0.7;0.01;1.8007101576964448;0.2149746421400304;889
5000;(1, 2);2;0.8;0.01;1.8230094694606904;0.18437679153946676;893
5000;(1, 2);2;0.6;0.01;1.8230094694606904;0.18437679153946676;893
4000;(1, 2);2;0.8;0.01;1.8230094694606904;0.18437679153946676;893
4000;(1, 2);2;0.7;0.01;1.8230094694606904;0.18437679153946676;893
5000;(1, 2);2;0.7;0.01;1.8230094694606904;0.18437679153946676;893
5000;(1, 2);2;0.9;0.01;1.8230094694606904;0.18437679153946676;893
4000;(1, 2);2;0.6;0.01;1.8230094694606904;0.18437679153946676;893
4000;(1, 2);2;0.9;0.01;1.8230094694606904;0.18437679153946676;893
4000;(1, 4);2;0.6;0.01;1.8339888600357128;0.22217144610592324;901
4000;(1, 4);2;0.9;0.01;1.8339888600357128;0.22217144610592324;901
4000;(1, 4);2;0.7;0.01;1.8339888600357128;0.22217144610592324;901
4000;(1, 4);2;0.8;0.01;1.8339888600357128;0.22217144610592324;901
4000;(1, 3);2;0.7;0.01;1.8342144030027172;0.20785454783792015;905
4000;(1, 3);2;0.6;0.01;1.8342144030027172;0.20785454783792015;905
4000;(1, 3);2;0.8;0.01;1.8342144030027172;0.20785454783792015;905
4000;(1, 3);2;0.9;0.01;1.8342144030027172;0.20785454783792015;905
4000;(1, 4);1;0.7;0.01;1.8414516505216025;0.18123147208514143;909
4000;(1, 4);1;0.9;0.01;1.8414516505216025;0.18123147208514143;909
4000;(1, 4);1;0.6;0.01;1.8414516505216025;0.18123147208514143;909
4000;(1, 4);1;0.8;0.01;1.8414516505216025;0.18123147208514143;909
3000;(1, 2);1;0.6;0.01;1.8437867842904307;0.2108901186964389;913
3000;(1, 2);1;0.7;0.01;1.8437867842904307;0.2108901186964389;913
3000;(1, 2);1;0.9;0.01;1.8437867842904307;0.2108901186964389;913
3000;(1, 2);1;0.8;0.01;1.8437867842904307;0.2108901186964389;913
1000;(1, 2);2;0.6;0.1;1.8519491319307242;0.26667634098609105;917
1000;(1, 2);2;0.7;0.1;1.8519491319307242;0.26667634098609105;917
1000;(1, 2);2;0.9;0.1;1.8519491319307242;0.26667634098609105;917
1000;(1, 2);2;0.8;0.1;1.8519491319307242;0.26667634098609105;917
3000;(1, 2);2;0.7;0.01;1.8529397133424612;0.20499032034183043;921
3000;(1, 2);2;0.9;0.01;1.8529397133424612;0.20499032034183043;921
3000;(1, 2);2;0.6;0.01;1.8529397133424612;0.20499032034183043;921
3000;(1, 2);2;0.8;0.01;1.8529397133424612;0.20499032034183043;921
1000;(1, 4);3;0.7;0.1;1.8633807465286214;0.20443250397506296;925
1000;(1, 4);3;0.9;0.1;1.8633807465286214;0.20443250397506296;925
1000;(1, 4);3;0.8;0.1;1.8633807465286214;0.20443250397506296;925
1000;(1, 4);3;0.6;0.1;1.8633807465286214;0.20443250397506296;925
1000;(1, 3);2;0.6;0.1;1.8660509776845284;0.19727214673702698;929
1000;(1, 3);2;0.8;0.1;1.8660509776845284;0.19727214673702698;929
1000;(1, 3);2;0.7;0.1;1.8660509776845284;0.19727214673702698;929
1000;(1, 3);2;0.9;0.1;1.8660509776845284;0.19727214673702698;929
4000;(1, 4);3;0.7;0.01;1.8723633982828194;0.18353668145086635;933
4000;(1, 4);3;0.8;0.01;1.8723633982828194;0.18353668145086635;933
5000;(1, 4);3;0.8;0.01;1.8723633982828194;0.18353668145086635;933
4000;(1, 4);3;0.6;0.01;1.8723633982828194;0.18353668145086635;933
5000;(1, 4);3;0.7;0.01;1.8723633982828194;0.18353668145086635;933
4000;(1, 4);3;0.9;0.01;1.8723633982828194;0.18353668145086635;933
5000;(1, 4);3;0.9;0.01;1.8723633982828194;0.18353668145086635;933
5000;(1, 4);3;0.6;0.01;1.8723633982828194;0.18353668145086635;933
3000;(1, 3);2;0.9;0.01;1.875084346026496;0.1845914724087973;941
3000;(1, 3);2;0.6;0.01;1.875084346026496;0.1845914724087973;941
3000;(1, 3);2;0.8;0.01;1.875084346026496;0.1845914724087973;941
3000;(1, 3);2;0.7;0.01;1.875084346026496;0.1845914724087973;941
1000;(1, 4);1;0.8;0.1;1.8757168652550174;0.21074119987455506;945
1000;(1, 4);1;0.9;0.1;1.8757168652550174;0.21074119987455506;945
1000;(1, 4);1;0.7;0.1;1.8757168652550174;0.21074119987455506;945
1000;(1, 4);1;0.6;0.1;1.8757168652550174;0.21074119987455506;945
1000;(1, 3);1;0.8;0.1;1.875879183542446;0.21527373195745955;949
1000;(1, 3);1;0.7;0.1;1.875879183542446;0.21527373195745955;949
1000;(1, 3);1;0.6;0.1;1.875879183542446;0.21527373195745955;949
1000;(1, 3);1;0.9;0.1;1.875879183542446;0.21527373195745955;949
3000;(1, 3);3;0.8;0.01;1.8816996296086224;0.1798415841548027;953
3000;(1, 3);3;0.7;0.01;1.8816996296086224;0.1798415841548027;953
3000;(1, 3);3;0.9;0.01;1.8816996296086224;0.1798415841548027;953
3000;(1, 3);3;0.6;0.01;1.8816996296086224;0.1798415841548027;953
5000;(1, 3);3;0.6;0.01;1.882127112072563;0.18008178153549131;957
4000;(1, 3);3;0.7;0.01;1.882127112072563;0.18008178153549131;957
4000;(1, 3);3;0.6;0.01;1.882127112072563;0.18008178153549131;957
5000;(1, 3);3;0.9;0.01;1.882127112072563;0.18008178153549131;957
4000;(1, 3);3;0.8;0.01;1.882127112072563;0.18008178153549131;957
5000;(1, 3);3;0.7;0.01;1.882127112072563;0.18008178153549131;957
4000;(1, 3);3;0.9;0.01;1.882127112072563;0.18008178153549131;957
5000;(1, 3);3;0.8;0.01;1.882127112072563;0.18008178153549131;957
1000;(1, 4);2;0.6;0.1;1.8918108244716685;0.18903303998753615;965
1000;(1, 4);2;0.9;0.1;1.8918108244716685;0.18903303998753615;965
1000;(1, 4);2;0.8;0.1;1.8918108244716685;0.18903303998753615;965
1000;(1, 4);2;0.7;0.1;1.8918108244716685;0.18903303998753615;965
1000;(1, 3);3;0.9;0.1;1.895099203624887;0.19151638771347268;969
1000;(1, 3);3;0.6;0.1;1.895099203624887;0.19151638771347268;969
1000;(1, 3);3;0.8;0.1;1.895099203624887;0.19151638771347268;969
1000;(1, 3);3;0.7;0.1;1.895099203624887;0.19151638771347268;969
1000;(1, 2);3;0.9;0.1;1.8986821048196336;0.2357333746878579;973
1000;(1, 2);3;0.7;0.1;1.8986821048196336;0.2357333746878579;973
1000;(1, 2);3;0.6;0.1;1.8986821048196336;0.2357333746878579;973
1000;(1, 2);3;0.8;0.1;1.8986821048196336;0.2357333746878579;973
1000;(1, 2);1;0.6;0.1;1.9009795476515254;0.19255379603556982;977
1000;(1, 2);1;0.7;0.1;1.9009795476515254;0.19255379603556982;977
1000;(1, 2);1;0.9;0.1;1.9009795476515254;0.19255379603556982;977
1000;(1, 2);1;0.8;0.1;1.9009795476515254;0.19255379603556982;977
3000;(1, 4);3;0.8;0.01;1.9123622628330534;0.2040428064570289;981
3000;(1, 4);3;0.9;0.01;1.9123622628330534;0.2040428064570289;981
3000;(1, 4);3;0.6;0.01;1.9123622628330534;0.2040428064570289;981
3000;(1, 4);3;0.7;0.01;1.9123622628330534;0.2040428064570289;981
3000;(1, 4);1;0.8;0.01;1.9152707415269923;0.18534431216461073;985
3000;(1, 4);1;0.6;0.01;1.9152707415269923;0.18534431216461073;985
3000;(1, 4);1;0.9;0.01;1.9152707415269923;0.18534431216461073;985
3000;(1, 4);1;0.7;0.01;1.9152707415269923;0.18534431216461073;985
3000;(1, 3);1;0.6;0.01;1.9205174943110044;0.28998774290362067;989
3000;(1, 3);1;0.8;0.01;1.9205174943110044;0.28998774290362067;989
3000;(1, 3);1;0.9;0.01;1.9205174943110044;0.28998774290362067;989
3000;(1, 3);1;0.7;0.01;1.9205174943110044;0.28998774290362067;989
2000;(1, 1);1;0.9;0.1;1.9285109068293873;0.19970216519400652;993
5000;(1, 1);1;0.9;0.1;1.9285109068293873;0.19970216519400652;993
4000;(1, 1);1;0.9;0.1;1.9285109068293873;0.19970216519400652;993
3000;(1, 1);1;0.9;0.1;1.9285109068293873;0.19970216519400652;993
5000;(1, 1);1;0.8;0.1;1.9285109068293873;0.19970216519400652;993
3000;(1, 1);1;0.6;0.1;1.9285109068293873;0.19970216519400652;993
4000;(1, 1);1;0.8;0.1;1.9285109068293873;0.19970216519400652;993
2000;(1, 1);1;0.6;0.1;1.9285109068293873;0.19970216519400652;993
3000;(1, 1);1;0.7;0.1;1.9285109068293873;0.19970216519400652;993
5000;(1, 1);1;0.7;0.1;1.9285109068293873;0.19970216519400652;993
4000;(1, 1);1;0.7;0.1;1.9285109068293873;0.19970216519400652;993
4000;(1, 1);1;0.6;0.1;1.9285109068293873;0.19970216519400652;993
2000;(1, 1);1;0.7;0.1;1.9285109068293873;0.19970216519400652;993
2000;(1, 1);1;0.8;0.1;1.9285109068293873;0.19970216519400652;993
