learning_rate;batch_size;max_length;num_epochs;r2;mae;rmse;mse
5e-05;16;256;7;0.8455547094345093;0.1711653769016266;0.29540073600440386;0.08726159483194351
5e-05;16;128;7;0.8455547094345093;0.1711653769016266;0.29540073600440386;0.08726159483194351
5e-05;32;128;7;0.8219709396362305;0.20736975967884064;0.31715361315482155;0.1005864143371582
5e-05;32;256;7;0.8219709396362305;0.20736975967884064;0.31715361315482155;0.1005864143371582
5e-05;16;256;5;0.8079651594161987;0.21638397872447968;0.329392912629146;0.1084996908903122
5e-05;16;128;5;0.8079651594161987;0.21638397872447968;0.329392912629146;0.1084996908903122
2e-05;16;256;7;0.7196811437606812;0.2723013460636139;0.3979700001164165;0.15838012099266052
5e-05;32;128;5;0.7170807719230652;0.2627320885658264;0.39981163775464507;0.1598493456840515
5e-05;32;256;5;0.7170807719230652;0.2627320885658264;0.39981163775464507;0.1598493456840515
2e-05;16;128;7;0.71624755859375;0.2725392282009125;0.4003999476394181;0.16032011806964874
5e-05;16;256;3;0.7059149742126465;0.2859274446964264;0.40762488920414414;0.1661580502986908
5e-05;16;128;3;0.7059149742126465;0.2859274446964264;0.40762488920414414;0.1661580502986908
2e-05;32;128;7;0.6774730682373047;0.30577924847602844;0.42688136636390583;0.1822277009487152
2e-05;32;256;7;0.6774730682373047;0.30577924847602844;0.42688136636390583;0.1822277009487152
2e-05;16;256;5;0.6590840816497803;0.307443767786026;0.43888207526222883;0.1926174759864807
2e-05;16;128;5;0.6532484292984009;0.30896884202957153;0.4426224251214118;0.1959146112203598
1e-05;16;256;7;0.5782929062843323;0.34737420082092285;0.48812343335846614;0.23826448619365692
1e-05;16;128;7;0.5782929062843323;0.34737420082092285;0.48812343335846614;0.23826448619365692
2e-05;32;128;5;0.5585275888442993;0.34929171204566956;0.49943155519883137;0.24943187832832336
2e-05;32;256;5;0.5585275888442993;0.34929171204566956;0.49943155519883137;0.24943187832832336
5e-05;32;128;3;0.5456194877624512;0.355746865272522;0.5066803562935419;0.2567249834537506
5e-05;32;256;3;0.5456194877624512;0.355746865272522;0.5066803562935419;0.2567249834537506
2e-05;16;128;3;0.4807679057121277;0.388947069644928;0.5416328407387402;0.29336613416671753
2e-05;16;256;3;0.4794583320617676;0.38900241255760193;0.5423154124882626;0.29410600662231445
1e-05;16;128;5;0.4680606722831726;0.38085299730300903;0.5482205051310741;0.30054572224617004
1e-05;16;256;5;0.4680606722831726;0.38085299730300903;0.5482205051310741;0.30054572224617004
1e-05;32;256;7;0.4673681855201721;0.401324987411499;0.5485772207579127;0.3009369671344757
1e-05;32;128;7;0.4673681855201721;0.401324987411499;0.5485772207579127;0.3009369671344757
1e-05;32;256;5;0.3957352638244629;0.40315741300582886;0.5843026305077271;0.3414095640182495
1e-05;32;128;5;0.3957352638244629;0.40315741300582886;0.5843026305077271;0.3414095640182495
2e-05;32;128;3;0.32201075553894043;0.4266088604927063;0.6189215480085826;0.3830638825893402
2e-05;32;256;3;0.32201075553894043;0.4266088604927063;0.6189215480085826;0.3830638825893402
1e-05;16;128;3;0.3027908205986023;0.43420058488845825;0.6276329846446899;0.39392316341400146
1e-05;16;256;3;0.2801930904388428;0.43502646684646606;0.6377232123401214;0.40669089555740356
1e-05;32;256;3;0.18782854080200195;0.4597760736942291;0.6774044938002886;0.4588768482208252
1e-05;32;128;3;0.18782854080200195;0.4597760736942291;0.6774044938002886;0.4588768482208252
