param_tfidf__max_features;param_tfidf__ngram_range;param_tfidf__min_df;param_tfidf__max_df;param_ridge__alpha;mean_test_score;std_test_score;rank_test_score
2000;(1, 4);2;0.7;0.01;0.6803489954026765;0.09077660829811192;1097
2000;(1, 4);2;0.9;0.01;0.6803489954026765;0.09077660829811192;1097
2000;(1, 4);2;0.8;0.01;0.6803489954026765;0.09077660829811192;1097
2000;(1, 4);1;0.6;0.01;0.6904253624650445;0.09437643897153869;1101
2000;(1, 4);1;0.7;0.01;0.6904253624650445;0.09437643897153869;1101
2000;(1, 4);1;0.9;0.01;0.6904253624650445;0.09437643897153869;1101
2000;(1, 4);1;0.8;0.01;0.6904253624650445;0.09437643897153869;1101
1000;(1, 4);3;0.7;0.01;0.7276568576537346;0.08003148125735193;1105
1000;(1, 4);3;0.6;0.01;0.7276568576537346;0.08003148125735193;1105
1000;(1, 4);3;0.9;0.01;0.7276568576537346;0.08003148125735193;1105
1000;(1, 4);3;0.8;0.01;0.7276568576537346;0.08003148125735193;1105
1000;(1, 4);1;0.8;0.01;0.7308777553310698;0.08419127920668622;1109
1000;(1, 4);1;0.6;0.01;0.7308777553310698;0.08419127920668622;1109
1000;(1, 4);1;0.9;0.01;0.7308777553310698;0.08419127920668622;1109
1000;(1, 4);1;0.7;0.01;0.7308777553310698;0.08419127920668622;1109
1000;(1, 3);1;0.9;0.01;0.7327903888064627;0.08320057117325727;1113
1000;(1, 3);1;0.8;0.01;0.7327903888064627;0.08320057117325727;1113
1000;(1, 3);1;0.7;0.01;0.7327903888064627;0.08320057117325727;1113
1000;(1, 3);1;0.6;0.01;0.7327903888064627;0.08320057117325727;1113
1000;(1, 3);2;0.9;0.01;0.7353851479855241;0.07636902153972065;1117
1000;(1, 3);2;0.7;0.01;0.7353851479855241;0.07636902153972065;1117
1000;(1, 3);2;0.6;0.01;0.7353851479855241;0.07636902153972065;1117
1000;(1, 3);2;0.8;0.01;0.7353851479855241;0.07636902153972065;1117
1000;(1, 2);2;0.6;0.01;0.7368887550357446;0.09705131130259194;1121
1000;(1, 2);2;0.8;0.01;0.7368887550357446;0.09705131130259194;1121
1000;(1, 2);2;0.7;0.01;0.7368887550357446;0.09705131130259194;1121
1000;(1, 2);2;0.9;0.01;0.7368887550357446;0.09705131130259194;1121
1000;(1, 3);3;0.6;0.01;0.7373618102564322;0.07492663312777541;1125
1000;(1, 3);3;0.8;0.01;0.7373618102564322;0.07492663312777541;1125
1000;(1, 3);3;0.9;0.01;0.7373618102564322;0.07492663312777541;1125
1000;(1, 3);3;0.7;0.01;0.7373618102564322;0.07492663312777541;1125
1000;(1, 4);2;0.8;0.01;0.749836289611878;0.07723220241898861;1129
1000;(1, 4);2;0.6;0.01;0.749836289611878;0.07723220241898861;1129
1000;(1, 4);2;0.7;0.01;0.749836289611878;0.07723220241898861;1129
1000;(1, 4);2;0.9;0.01;0.749836289611878;0.07723220241898861;1129
1000;(1, 2);1;0.8;0.01;0.7535591319322023;0.06525928779563521;1133
1000;(1, 2);1;0.9;0.01;0.7535591319322023;0.06525928779563521;1133
1000;(1, 2);1;0.6;0.01;0.7535591319322023;0.06525928779563521;1133
1000;(1, 2);1;0.7;0.01;0.7535591319322023;0.06525928779563521;1133
1000;(1, 1);3;0.8;0.01;0.754769579834732;0.054722736248171956;1137
2000;(1, 1);3;0.6;0.01;0.754769579834732;0.054722736248171956;1137
2000;(1, 1);3;0.8;0.01;0.754769579834732;0.054722736248171956;1137
2000;(1, 1);3;0.7;0.01;0.754769579834732;0.054722736248171956;1137
3000;(1, 1);3;0.6;0.01;0.754769579834732;0.054722736248171956;1137
1000;(1, 1);3;0.7;0.01;0.754769579834732;0.054722736248171956;1137
4000;(1, 1);3;0.6;0.01;0.754769579834732;0.054722736248171956;1137
3000;(1, 1);3;0.7;0.01;0.754769579834732;0.054722736248171956;1137
3000;(1, 1);3;0.9;0.01;0.754769579834732;0.054722736248171956;1137
5000;(1, 1);3;0.6;0.01;0.754769579834732;0.054722736248171956;1137
4000;(1, 1);3;0.9;0.01;0.754769579834732;0.054722736248171956;1137
5000;(1, 1);3;0.7;0.01;0.754769579834732;0.054722736248171956;1137
1000;(1, 1);3;0.9;0.01;0.754769579834732;0.054722736248171956;1137
1000;(1, 1);3;0.6;0.01;0.754769579834732;0.054722736248171956;1137
5000;(1, 1);3;0.9;0.01;0.754769579834732;0.054722736248171956;1137
5000;(1, 1);3;0.8;0.01;0.754769579834732;0.054722736248171956;1137
4000;(1, 1);3;0.7;0.01;0.754769579834732;0.054722736248171956;1137
4000;(1, 1);3;0.8;0.01;0.754769579834732;0.054722736248171956;1137
3000;(1, 1);3;0.8;0.01;0.754769579834732;0.054722736248171956;1137
2000;(1, 1);3;0.9;0.01;0.754769579834732;0.054722736248171956;1137
1000;(1, 2);3;0.7;0.01;0.7625479548852117;0.08446266100919882;1157
1000;(1, 2);3;0.8;0.01;0.7625479548852117;0.08446266100919882;1157
1000;(1, 2);3;0.6;0.01;0.7625479548852117;0.08446266100919882;1157
1000;(1, 2);3;0.9;0.01;0.7625479548852117;0.08446266100919882;1157
2000;(1, 1);1;0.6;0.01;0.782589887726137;0.06534001728980496;1161
3000;(1, 1);1;0.9;0.01;0.782589887726137;0.06534001728980496;1161
2000;(1, 1);1;0.9;0.01;0.782589887726137;0.06534001728980496;1161
4000;(1, 1);1;0.6;0.01;0.782589887726137;0.06534001728980496;1161
2000;(1, 1);1;0.8;0.01;0.782589887726137;0.06534001728980496;1161
5000;(1, 1);1;0.6;0.01;0.782589887726137;0.06534001728980496;1161
3000;(1, 1);1;0.8;0.01;0.782589887726137;0.06534001728980496;1161
5000;(1, 1);1;0.9;0.01;0.782589887726137;0.06534001728980496;1161
4000;(1, 1);1;0.8;0.01;0.782589887726137;0.06534001728980496;1161
5000;(1, 1);1;0.7;0.01;0.782589887726137;0.06534001728980496;1161
4000;(1, 1);1;0.9;0.01;0.782589887726137;0.06534001728980496;1161
5000;(1, 1);1;0.8;0.01;0.782589887726137;0.06534001728980496;1161
4000;(1, 1);1;0.7;0.01;0.782589887726137;0.06534001728980496;1161
2000;(1, 1);1;0.7;0.01;0.782589887726137;0.06534001728980496;1161
3000;(1, 1);1;0.6;0.01;0.782589887726137;0.06534001728980496;1161
3000;(1, 1);1;0.7;0.01;0.782589887726137;0.06534001728980496;1161
1000;(1, 1);1;0.8;0.01;0.789843811163937;0.04442787389052081;1177
1000;(1, 1);1;0.9;0.01;0.789843811163937;0.04442787389052081;1177
1000;(1, 1);1;0.6;0.01;0.789843811163937;0.04442787389052081;1177
1000;(1, 1);1;0.7;0.01;0.789843811163937;0.04442787389052081;1177
2000;(1, 1);2;0.9;0.01;0.793181072802304;0.05404295104463422;1181
2000;(1, 1);2;0.8;0.01;0.793181072802304;0.05404295104463422;1181
4000;(1, 1);2;0.6;0.01;0.793181072802304;0.05404295104463422;1181
1000;(1, 1);2;0.8;0.01;0.793181072802304;0.05404295104463422;1181
5000;(1, 1);2;0.6;0.01;0.793181072802304;0.05404295104463422;1181
5000;(1, 1);2;0.9;0.01;0.793181072802304;0.05404295104463422;1181
3000;(1, 1);2;0.8;0.01;0.793181072802304;0.05404295104463422;1181
5000;(1, 1);2;0.7;0.01;0.793181072802304;0.05404295104463422;1181
4000;(1, 1);2;0.9;0.01;0.793181072802304;0.05404295104463422;1181
4000;(1, 1);2;0.8;0.01;0.793181072802304;0.05404295104463422;1181
1000;(1, 1);2;0.6;0.01;0.793181072802304;0.05404295104463422;1181
2000;(1, 1);2;0.6;0.01;0.793181072802304;0.05404295104463422;1181
5000;(1, 1);2;0.8;0.01;0.793181072802304;0.05404295104463422;1181
3000;(1, 1);2;0.9;0.01;0.793181072802304;0.05404295104463422;1181
4000;(1, 1);2;0.7;0.01;0.793181072802304;0.05404295104463422;1181
1000;(1, 1);2;0.9;0.01;0.793181072802304;0.05404295104463422;1181
1000;(1, 1);2;0.7;0.01;0.793181072802304;0.05404295104463422;1181
2000;(1, 1);2;0.7;0.01;0.793181072802304;0.05404295104463422;1181
3000;(1, 1);2;0.7;0.01;0.793181072802304;0.05404295104463422;1181
3000;(1, 1);2;0.6;0.01;0.793181072802304;0.05404295104463422;1181
