learning_rate;batch_size;max_length;num_epochs;r2;mae;rmse;mse
5e-05;16;256;7;0.8491725325584412;0.6844985485076904;0.9698544021348421;0.940617561340332
5e-05;16;128;7;0.8425934910774231;0.6980109214782715;0.9907808620450317;0.981646716594696
5e-05;32;256;7;0.821223795413971;0.79291170835495;1.0558960383602014;1.114916443824768
5e-05;32;128;7;0.8012567162513733;0.8262077569961548;1.1133008453250801;1.239438772201538
2e-05;16;256;7;0.8003387451171875;0.8213281631469727;1.1158690241793277;1.2451636791229248
5e-05;16;256;5;0.7845457196235657;0.8336010575294495;1.1591612791095718;1.3436548709869385
5e-05;16;128;5;0.7792401909828186;0.8584814071655273;1.1733464984173283;1.3767420053482056
2e-05;16;128;7;0.7705497741699219;0.8540301322937012;1.1962186084164148;1.430938959121704
5e-05;16;256;3;0.7577962875366211;0.9358028173446655;1.2290136058789867;1.510474443435669
2e-05;32;128;7;0.6968610286712646;1.0268490314483643;1.3749508848955074;1.890489935874939
2e-05;32;256;7;0.6964657306671143;1.0266354084014893;1.375846992061352;1.89295494556427
2e-05;16;128;5;0.6886619925498962;1.078518033027649;1.3934210196575105;1.9416221380233765
1e-05;16;128;7;0.6834743618965149;1.0819627046585083;1.404981931522706;1.9739742279052734
5e-05;16;128;3;0.6827911138534546;1.0922455787658691;1.406497552063375;1.9782353639602661
5e-05;32;256;5;0.673749566078186;1.1017038822174072;1.426401750547241;2.0346219539642334
2e-05;16;256;5;0.6683290004730225;1.1258265972137451;1.438202396118901;2.0684261322021484
5e-05;32;128;5;0.668154239654541;1.0577574968338013;1.438581391637046;2.06951642036438
1e-05;16;256;7;0.6676228046417236;1.087822675704956;1.439732849188512;2.0728306770324707
1e-05;16;128;5;0.636293888092041;1.1413874626159668;1.506057587676335;2.268209457397461
2e-05;16;128;3;0.6128247976303101;1.2044281959533691;1.553889314109451;2.41457200050354
2e-05;16;256;3;0.6115625500679016;1.1975140571594238;1.5564201323264735;2.4224436283111572
5e-05;32;256;3;0.5970479249954224;1.2478348016738892;1.585232507517435;2.5129621028900146
5e-05;32;128;3;0.5821201205253601;1.2838435173034668;1.6143288524617223;2.606057643890381
2e-05;32;128;5;0.5763015747070312;1.286681056022644;1.6255289097318144;2.6423442363739014
2e-05;32;256;5;0.5709003806114197;1.2769240140914917;1.6358570388783824;2.676028251647949
1e-05;16;256;5;0.5658713579177856;1.2359939813613892;1.645415152366072;2.7073910236358643
1e-05;32;128;7;0.5421909093856812;1.3601994514465332;1.6896957664224042;2.855071783065796
1e-05;32;256;7;0.5355392694473267;1.3482515811920166;1.7019264833730388;2.8965537548065186
2e-05;32;256;3;0.5241835117340088;1.3715403079986572;1.7226063554592297;2.9673726558685303
2e-05;32;128;3;0.4972931742668152;1.4131951332092285;1.7706131143706267;3.13507080078125
1e-05;16;256;3;0.48451942205429077;1.4405603408813477;1.792967553231831;3.2147326469421387
1e-05;16;128;3;0.4742352366447449;1.452236294746399;1.8107647317226256;3.2788689136505127
1e-05;32;128;5;0.4631660580635071;1.4758621454238892;1.8297268623007643;3.347900390625
1e-05;32;256;5;0.43956458568573;1.499670147895813;1.8695155358680304;3.4950883388519287
1e-05;32;128;3;0.43488043546676636;1.5344902276992798;1.8773120612344523;3.5243005752563477
1e-05;32;256;3;0.40820449590682983;1.5878349542617798;1.9211094890134361;3.690661668777466
